721,NUOK-MONOMER_~~~nuoK~~~NADH:ubiquinone_oxidoreductase,_membrane_subunit_K,100.00,100
722,NUOL-MONOMER_1.6.99.5~~~nuoL~~~NADH:ubiquinone_oxidoreductase,_membrane_subunit_L,100.00,100
723,NUOM-MONOMER_1.6.99.5~~~nuoM~~~NADH:ubiquinone_oxidoreductase,_membrane_subunit_M,100.00,100
724,NUON-MONOMER_~~~nuoN~~~NADH:ubiquinone_oxidoreductase,_membrane_subunit_N,100.00,100
725,G7182-MONOMER_~~~yfbP~~~predicted_protein,100.00,100
726,G7181-MONOMER_~~~yfbO~~~predicted_protein,100.00,100
727,G7180-MONOMER_~~~yfbN~~~predicted_protein,100.00,100
728,G7179-MONOMER_~~~yfbM~~~predicted_protein,100.00,100
729,G7178-MONOMER_~~~yfbL~~~predicted_peptidase,100.00,100
730,G7177-MONOMER_~~~yfbK~~~putative_lipoprotein,100.00,100
731,G7176-MONOMER_~~~elaD~~~deubiquitinase,100.00,100
732,G7175-MONOMER_~~~rbn~~~RNase_BN,100.00,100
733,G7174-MONOMER_~~~elaA~~~predicted_acyltransferase_with_acyl-CoA_N-acyltransferase_domain,100.00,100
734,G7173-MONOMER_~~~elaB~~~conserved_protein,100.00,100
735,MENF-MONOMER_5.4.4.2~~~menF~~~isochorismate_synthase_2,99.77,100
736,MEND-MONOMER_2.2.1.9~~~menD~~~2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate_synthase,100.00,100
737,EG12438-MONOMER_4.2.99.20~~~menH~~~(1R,6R)-2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate_synthase,100.00,100
738,NAPHTHOATE-SYN-MONOMER_4.1.3.36~~~menB~~~1,4-dihydroxy-2-naphthoyl-CoA_synthase,100.00,100
739,O-SUCCINYLBENZOATE-COA-SYN-MONOMER_~~~menC~~~o-succinylbenzoate_synthase,100.00,100
740,O-SUCCINYLBENZOATE-COA-LIG-MONOMER_6.2.1.26~~~menE~~~o-succinylbenzoate-CoA_ligase,100.00,100
741,G7172-MONOMER_~~~pmrD~~~polymyxin_B_resistance_protein,100.00,100
742,G7171-MONOMER_~~~arnF~~~undecaprenyl-phosphate-alpha-L-Ara4N_flippase_-_ArnF_subunit,100.00,100
743,MONOMER0-2682_~~~arnE~~~undecaprenyl-phosphate-alpha-L-Ara4N_flippase_-_ArnE_subunit,100.00,100
744,G7170-MONOMER_~~~arnT~~~4-amino-4-deoxy-L-arabinose_(L-Ara4N)_transferase,100.00,100
745,G7169-MONOMER_3.5.1~~~arnD~~~conserved_protein,100.00,100
746,G7168-MONOMER_~~~arnA~~~fused_UDP-L-Ara4N_formyltransferase_and_UDP-GlcA_C-4''-decarboxylase,100.00,100
747,G7167-MONOMER_~~~arnC~~~undecaprenyl_phosphate-L-Ara4FN_transferase,100.00,100
748,G7166-MONOMER_~~~arnB~~~UDP-L-Ara4O_C-4"_transaminase,100.00,100
749,G7165-MONOMER_~~~ais~~~protein_induced_by_aluminum,99.50,100
750,G7164-MONOMER_~~~nudI~~~pyrimidine_deoxynucleoside_triphosphate_pyrophosphohydrolase,100.00,100
751,G7163-MONOMER_~~~yfaZ~~~outer_membrane_protein,100.00,100
752,G7162-MONOMER_~~~yfaY~~~conserved_protein,100.00,100
753,G7161-MONOMER_~~~yfaX~~~predicted_DNA-binding_transcriptional_regulator,100.00,100
754,G7160-MONOMER_4.2.1.90~~~yfaW~~~L-rhamnonate_dehydratase,100.00,100
755,B2246-MONOMER_~~~yfaV~~~predicted_transporter,100.00,100
756,G7158-MONOMER_4.1.2~~~yfaU~~~2-keto-3-deoxy-L-rhamnonate_aldolase,100.00,100
757,EG12323-MONOMER_~~~yfaD~~~conserved_protein,75.41,100
758,EG12323-MONOMER_~~~yfaD~~~conserved_protein,100.00,100
759,ANGLYC3PDEHYDROGSUBUNITC-MONOMER_~~~glpC~~~glycerol-3-phosphate_dehydrogenase_(anaerobic),_small_subunit,100.00,100
760,ANGLYC3PDEHYDROGSUBUNITB-MONOMER_1.1.5.3~~~glpB~~~glycerol-3-phosphate_dehydrogenase_(anaerobic),_membrane_anchor_subunit,100.00,100
761,ANGLYC3PDEHYDROGSUBUNITA-MONOMER_1.1.5.3~~~glpA~~~glycerol-3-phosphate_dehydrogenase_(anaerobic),_large_subunit,100.00,100
762,GLPT-MONOMER_~~~glpT~~~glycerol-3-phosphate:phosphate_antiporter,100.00,100
763,GLYCPDIESTER-PERI-MONOMER_3.1.4.46~~~glpQ~~~glycerophosphoryl_diester_phosphodiesterase,_periplasmic,100.00,100
764,EG12881-MONOMER_~~~yfaH~~~conserved_protein,100.00,100
765,EG11422-MONOMER_~~~inaA~~~pH-inducible_protein_involved_in_stress_response,100.00,100
766,EG12360-MONOMER_~~~yfaE~~~2Fe-2S_cluster-containing_protein_involved_in_diferric-tyrosyl_radical_cofactor_maintenance,100.00,100
767,NRDB-MONOMER_1.17.4.1~~~nrdB~~~ribonucleoside_diphosphate_reductase_1,_beta_subunit,_ferritin-like,100.00,100
768,NRDA-MONOMER_1.17.4.1~~~nrdA~~~ribonucleoside_diphosphate_reductase_1,_alpha_subunit,100.00,100
769,EG12850-MONOMER_~~~yfaL~~~adhesin,100.00,100
770,DHHB-METHYLTRANSFER-MONOMER_2.1.1.64~~~ubiG~~~bifunctional_3-demethylubiquinone-8_3-O-methyltransferase_and_2-octaprenyl-6-hydroxyphenol_methylase,100.00,100
771,EG10423-MONOMER_5.99.1.3~~~gyrA~~~DNA_gyrase,_subunit_A,100.00,100
772,EG11142-MONOMER_~~~yfaA~~~predicted_protein,100.00,100
773,G7156-MONOMER_~~~yfaT~~~predicted_protein,100.00,100
774,MALATE-SYNTHASE_2.3.3.9~~~aceB~~~malate_synthase_A,22.50,16
775,G7446-MONOMER_~~~gudX~~~glucarate_dehydratase-related_protein,26.58,49
776,G7153-MONOMER_~~~yfaQ~~~predicted_protein,99.82,100
777,G7152-MONOMER_~~~yfaP~~~conserved_protein,100.00,100
778,ACETYL-COA-ACETYLTRANSFER-MONOMER_2.3.1.9~~~atoB~~~acetyl-CoA_acetyltransferase,100.00,100
779,EG11671-MONOMER_~~~atoE~~~predicted_short_chain_fatty_acid_transporter,100.00,100
780,ATOA-MONOMER_2.8.3.8~~~atoA~~~acetyl-CoA:acetoacetyl-CoA_transferase,_beta_subunit,100.00,100
781,ATOD-MONOMER_2.8.3.8~~~atoD~~~acetyl-CoA:acetoacetyl-CoA_transferase,_alpha_subunit,100.00,100
782,G7308-MONOMER_~~~hyfR~~~HyfR_DNA-binding_transcriptional_activator,48.16,74
783,PROTEIN-NRII_~~~glnL~~~NtrB,28.21,55
784,ENVZ-MONOMER_~~~envZ~~~EnvZ_sensory_histidine_kinase,23.51,26
785,EG11103-MONOMER_~~~fimZ~~~FimZ_transcriptional_regulator,27.18,94
786,PD00361_~~~malI~~~MalI_DNA-binding_transcriptional_repressor,31.67,7
787,EG10670-MONOMER_~~~ompC~~~outer_membrane_porin_C,100.00,100
788,EG12073-MONOMER_~~~apbE~~~predicted_thiamine_biosynthesis_lipoprotein,100.00,100
789,PD00230_2.1.1.63~~~ada~~~Ada_DNA-binding_transcriptional_dual_regulator,100.00,100
790,EG10037-MONOMER_~~~alkB~~~AlkB_repair_system_for_alkylated_DNA_and_RNA,100.00,100
791,YOJI-MONOMER_~~~yojI~~~fused_predicted_multidrug_transport_subunits_of_ABC_superfamily:_membrane_component_/_ATP-binding_component,100.00,100
792,EG12069-MONOMER_1.1.5.4~~~mqo~~~malate:quinone_oxidoreductase,100.00,100
793,EG10255-MONOMER_~~~eco~~~ecotin_monomer;_serine_protease_inhibitor,100.00,100
794,MONOMER0-2823_~~~yojO~~~hypothetical_protein,100.00,100
795,NAPF-MONOMER_~~~napF~~~ferredoxin-type_protein,99.39,100
796,NAPD-MONOMER_~~~napD~~~signal_peptide-binding_chaperone_for_NapA,100.00,100
797,GLUTRACE-MONOMER_5.1.1.3~~~murI~~~glutamate_racemase,100.00,100
798,EG10126-MONOMER_~~~btuB~~~vitamin_B12_/_E_colicin_/_bacteriophage_BF23_outer_membrane_porin_BtuB,100.00,100
799,EG11022-MONOMER_2.1.1.35~~~trmA~~~tRNA_m5U54_methyltransferase,100.00,100
800,EG11395-MONOMER_~~~yijD~~~conserved_inner_membrane_protein,100.00,100
801,EG11394-MONOMER_~~~fabR~~~FabR_DNA-binding_transcriptional_repressor,100.00,100
802,UDHA-MONOMER_1.6.1.1~~~sthA~~~pyridine_nucleotide_transhydrogenase,100.00,100
803,PD00214_~~~oxyR~~~OxyR_DNA-binding_transcriptional_dual_regulator,100.00,100
804,ARGSUCCINLYA-MONOMER_4.3.2.1~~~argH~~~argininosuccinate_lyase,100.00,100
805,ACETYLGLUTKIN-MONOMER_2.7.2.8~~~argB~~~acetylglutamate_kinase_monomer,100.00,99
806,N-ACETYLGLUTPREDUCT-MONOMER_1.2.1.38~~~argC~~~N-acetylglutamylphosphate_reductase,100.00,100
807,ACETYLORNDEACET-MONOMER_3.5.1.16~~~argE~~~acetylornithine_deacetylase,100.00,100
808,PEPCARBOX-MONOMER_4.1.1.31~~~ppc~~~phosphoenolpyruvate_carboxylase,100.00,100
809,EG11914-MONOMER_~~~yijP~~~conserved_inner_membrane_protein,100.00,100
810,EG11913-MONOMER_~~~yijO~~~predicted_DNA-binding_transcriptional_regulator,100.00,100
811,EG11912-MONOMER_2.7.1.69~~~frwD~~~PTS_system_fructose-like_IIB_component_2,100.00,100
812,EG11911-MONOMER_1.97.1.4~~~pflC~~~probable_pyruvate_formate_lyase_2_activating_enzyme,100.00,100
813,EG11910-MONOMER_2.3.1.54~~~pflD~~~formate_acetyltransferase_2,100.00,100
814,FRWB-MONOMER_2.7.1.69~~~frwB~~~PTS_permease_-_unknown_specificity,100.00,100
815,FRWC-MONOMER_~~~frwC~~~PTS_permease_-_unknown_specificity,100.00,100
816,EG11906-MONOMER_2.7.3.9~~~ptsA~~~fused_predicted_PTS_enzymes:_HPr_component_/_enzyme_I_component_/_enzyme_IIA_component,100.00,100
817,EG11905-MONOMER_~~~fsaB~~~fructose_6-phosphate_aldolase_2,100.00,100
818,GLYCDEH-MONOMER_1.1.1.6~~~gldA~~~L-1,2-propanediol_dehydrogenase_/_glycerol_dehydrogenase,100.00,100
819,EG11903-MONOMER_~~~yijF~~~conserved_protein,100.00,100
820,EG11902-MONOMER_~~~yijE~~~predicted_permease,100.00,100
821,HYDROPEROXIDI-MONOMER_~~~katG~~~hydroperoxidase_I,100.00,100
822,METHYLENETHFREDUCT-MONOMER_1.5.1.20~~~metF~~~5,10-methylenetetrahydrofolate_reductase,100.00,100
823,G7498-MONOMER_~~~ssnA~~~predicted_chlorohydrolase/aminohydrolase,33.33,66
824,ASPKINIIHOMOSERDEHYDROGII-MONOMER_1.1.1.3~~~metL~~~aspartate_kinase_/_homoserine_dehydrogenase,100.00,100
825,O-SUCCHOMOSERLYASE-MONOMER_2.5.1.48~~~metB~~~O-succinylhomoserine_lyase_/_O-succinylhomoserine(thiol)-lyase,100.00,100
826,PD04032_~~~metJ~~~MetJ_transcriptional_repressor,100.00,100
827,EG11882-MONOMER_~~~yiiX~~~conserved_hypothetical_protein_of_the_NlpC/P60_peptidase_superfamily,100.00,100
828,EG10889-MONOMER_~~~rpmE~~~50S_ribosomal_subunit_protein_L31,100.00,100
829,EG10763-MONOMER_~~~priA~~~primosome_factor_N',100.00,100
830,PD04028_~~~cytR~~~CytR-cytidine,99.71,100
831,EG11529-MONOMER_~~~ftsN~~~essential_cell_division_protein_FtsN,99.69,100
832,EG11676-MONOMER_~~~hslV~~~peptidase_component_of_the_HslVU_protease,99.43,100
833,EG11881-MONOMER_~~~hslU~~~ATPase_component_of_the_HslVU_protease,100.00,100
834,DMK-MONOMER_~~~menA~~~1,4-dihydroxy-2-naphthoate_octaprenyltransferase,100.00,100
835,EG11879-MONOMER_~~~rraA~~~ribonuclease_E_inhibitor_protein,100.00,100
836,EG11878-MONOMER_~~~zapB~~~cell_division_factor_ZapB,100.00,100
837,GLPF-MONOMER_~~~glpF~~~glycerol_channel_GlpF,100.00,100
838,GLYCEROL-KIN-MONOMER_2.7.1.30~~~glpK~~~glycerol_kinase,100.00,100
839,EG11517-MONOMER_3.1.3.11~~~glpX~~~fructose_1,6-bisphosphatase_II,100.00,100
840,FLAVONADPREDUCT-MONOMER_1.18.1.2~~~fpr~~~flavodoxin_NADP+_reductase,100.00,100
841,EG11877-MONOMER_~~~uspD~~~stress_protein_involved_in_resistance_to_UV_irradiation,100.00,100
842,EG11876-MONOMER_~~~yiiS~~~conserved_protein,100.00,100
843,EG11875-MONOMER_~~~yiiR~~~conserved_inner_membrane_protein,100.00,100
844,EG11874-MONOMER_~~~yiiQ~~~conserved_protein,100.00,100
845,TPI-MONOMER_5.3.1.1~~~tpiA~~~triose_phosphate_isomerase_monomer,100.00,100
846,CDPDIGLYPYPHOSPHA-MONOMER_3.6.1.26~~~cdh~~~CDP-diglyceride_hydrolase_/_CDP-diacylglycerol_pyrophosphatase,100.00,100
847,SBP-MONOMER_~~~sbp~~~sulfate_/_thiosulfate_ABC_transporter_-_periplasmic_binding_protein_Sbp,100.00,100
848,6PFK-1-MONOMER_2.7.1.11~~~pfkA~~~6-phosphofructokinase-1_monomer,100.00,100
849,YIIP-MONOMER_~~~fieF~~~Zn2+_/_Fe2+_/_Cd2+_efflux_transporter_FieF,100.00,100
850,G7816-MONOMER_~~~cpxP~~~regulator_of_the_Cpx_response_and_possible_chaperone_involved_in_resistance_to_extracytoplasmic_stress,100.00,99
851,G7057-MONOMER_~~~yedW~~~predicted_DNA-binding_response_regulator_in_two-component_system_with_YedV,36.91,98
852,ENVZ-MONOMER_~~~envZ~~~EnvZ_sensory_histidine_kinase,30.29,58
853,EG11870-MONOMER_~~~yiiM~~~protein_involved_in_base_analog_detoxification,100.00,100
854,KDGT-MONOMER_~~~kdgT~~~2-dehydro-3-deoxy-D-gluconate:H+_symporter,100.00,100
855,SUPEROX-DISMUTMN-MONOMER_1.15.1.1~~~sodA~~~superoxide_dismutase_(Mn),100.00,100
856,RHAT-MONOMER_~~~rhaT~~~rhamnose_/_lyxose:H+_symporter,100.00,100
857,PD00222_~~~rhaR~~~RhaR_transcriptional_activator,99.65,90
858,PD00221_~~~rhaS~~~RhaS-L-rhamnose_DNA-binding_transcriptional_activator,100.00,100
859,RHAMNULOKIN-MONOMER_2.7.1.5~~~rhaB~~~L-rhamnulose_kinase,100.00,100
860,RHAMNISOM-MONOMER_5.3.1.14~~~rhaA~~~L-rhamnose_isomerase,100.00,100
861,PD02366_~~~gatR_1~~~negative_DNA-binding_transcriptional_regulator_of_galactitol_metabolism,100.00,100
862,G7123-MONOMER_~~~yegS~~~lipid_kinase,100.00,100
863,G7122-MONOMER_~~~yegR~~~predicted_protein,100.00,100
864,G7119-MONOMER_~~~ogrK~~~DNA-binding_transcriptional_regulator,_prophage_P2_remnant,100.00,86
865,G7118-MONOMER_~~~yegQ~~~predicted_peptidase,100.00,100
866,G7117-MONOMER_~~~yegP~~~predicted_protein,100.00,100
867,TORR-MONOMER_~~~torR~~~TorR_transcriptional_dual_regulator,35.19,94
868,G7056-MONOMER_2.7.13.3~~~yedV~~~predicted_sensory_kinase_in_two-component_regulatory_system_with_YedW,26.71,60
869,B2077-MONOMER_~~~mdtD~~~predicted_transport_protein_MdtD,100.00,100
870,B2076-MONOMER_~~~mdtC~~~MdtABC-TolC_multidrug_efflux_transport_system_-_membrane_subunit,99.90,100
871,B2075-MONOMER_~~~mdtB~~~MdtABC-TolC_multidrug_efflux_transport_system_-_membrane_subunit,100.00,100
872,MDTA_~~~mdtA~~~MdtABC-TolC_multidrug_efflux_transport_system_-_putative_membrane_fusion_protein,100.00,100
873,G7480-MONOMER_~~~insD-1~~~IS2_element_protein,40.00,42
874,G7112-MONOMER_~~~yegL~~~conserved_protein,100.00,100
875,G7111-MONOMER_~~~yegK~~~predicted_protein,99.60,100
876,G7110-MONOMER_~~~yegJ~~~predicted_protein,100.00,100
877,G7109-MONOMER_~~~yegI~~~conserved_protein,100.00,100
878,EG12200-MONOMER_~~~yegD~~~actin_family_protein,99.78,100
879,EG11222-MONOMER_3.2.2.21~~~alkA~~~3-methyl-adenine_DNA_glycosylase_II,_inducible,100.00,100
880,EG12396-MONOMER_2.7.7.65~~~yegE~~~predicted_diguanylate_cyclase,100.00,100
881,UDK-MONOMER_2.7.1.48~~~udk~~~uridine_kinase_/_cytidine_kinase,100.00,100
882,DCTP-DEAM-MONOMER_3.5.4.13~~~dcd~~~dCTP_deaminase,100.00,100
883,EG11361-MONOMER_~~~asmA~~~predicted_assembly_protein_AsmA,100.00,100
884,G7108-MONOMER_~~~yegH~~~putative_transport_protein,100.00,98
885,G7107-MONOMER_~~~wza~~~lipoprotein_required_for_capsular_polysaccharide_translocation_through_the_outer_membrane,100.00,100
886,G7106-MONOMER_3.1.3.48~~~wzb~~~tyrosine_phosphatase,100.00,100
887,G7105-MONOMER_~~~wzc~~~tyrosine_kinase_involved_in_colanic_acid_biosynthesis,100.00,100
888,G7104-MONOMER_~~~wcaA~~~predicted_colanic_acid_biosynthesis_glycosyl_transferase,100.00,100
889,G7103-MONOMER_~~~wcaB~~~predicted_colanic_acid_biosynthesis_acyl_transferase,100.00,100
890,G7102-MONOMER_~~~wcaC~~~predicted_colanic_acid_biosynthesis_glycosyl_transferase,100.00,100
891,G7101-MONOMER_~~~wcaD~~~predicted_colanic_acid_polymerase,100.00,100
892,G7100-MONOMER_~~~wcaE~~~predicted_colanic_acid_biosynthesis_glycosyl_transferase,100.00,100
893,G7099-MONOMER_~~~wcaF~~~predicted_acyl_transferase,100.00,100
894,GDPMANDEHYDRA-MONOMER_4.2.1.47~~~gmd~~~GDP-mannose_4,6-dehydratase,100.00,100
895,FCL-MONOMER_1.1.1.271~~~fcl~~~GDP-fucose_synthase,100.00,100
896,GDPMANMANHYDRO-MONOMER_~~~gmm~~~GDP-mannose_mannosyl_hydrolase,100.00,99
897,EG11790-MONOMER_~~~wcaI~~~predicted_colanic_biosynthesis_glycosyl_transferase,100.00,100
898,MANNPGUANYLTRANGDP-MONOMER_2.7.7.13~~~cpsB~~~mannose-1-phosphate_guanylyltransferase,100.00,100
899,PHOSMANMUT-MONOMER_5.4.2.8~~~cpsG~~~phosphomannomutase,100.00,100
900,G7098-MONOMER_~~~wcaJ~~~predicted_colanic_acid_biosynthsis_UDP-glucose_lipid_carrier_transferase,100.00,100
901,G7097-MONOMER_~~~wzxC~~~WzxC,100.00,100
902,G7096-MONOMER_~~~wcaK~~~predicted_colanic_acid_biosynthesis_pyruvyl_transferase,100.00,100
903,G7095-MONOMER_~~~wcaL~~~predicted_colanic_biosynthesis_glycosyl_transferase,100.00,100
904,G7094-MONOMER_~~~wcaM~~~predicted_colanic_acid_biosynthesis_protein,100.00,100
905,G7093-MONOMER_2.7.7.9~~~galF~~~predicted_uridylyltransferase_subunit_with_GalU,100.00,100
906,DTDPGLUCDEHYDRAT-MONOMER_4.2.1.46~~~rfbB~~~RmlB,99.72,100
907,DTDPDEHYRHAMREDUCT-MONOMER_1.1.1.133~~~rfbD~~~dTDP-4-dehydrorhamnose_reductase,100.00,100
908,DTDPGLUCOSEPP-MONOMER_2.7.7.24~~~rfbA~~~dTDP-glucose_pyrophosphorylase,100.00,100
909,DTDPDEHYDRHAMEPIM-MONOMER_5.1.3.13~~~rfbC~~~dTDP-4-dehydrorhamnose_3,5-epimerase,100.00,100
910,RFBX-MONOMER_~~~rfbX~~~O-antigen_flippase,100.00,100
911,GALPMUT-MONOMER_5.4.99.9~~~glf~~~UDP-galactopyranose_mutase,100.00,100
912,EG11982-MONOMER_~~~wbbH~~~predicted_O-antigen_polymerase,100.00,100
913,EG11983-MONOMER_~~~wbbI~~~beta-1,6-galactofuranosyltransferase,100.00,99
914,EG11984-MONOMER_~~~wbbJ~~~predicted_acyl_transferase,100.00,100
915,EG11985-MONOMER_~~~wbbK~~~predicted_lipopolysaccharide_biosynthesis_protein,100.00,100
916,G7728-MONOMER_~~~yhfS~~~conserved_protein,29.27,26
917,MONOMER0-2654_~~~ykfH~~~predicted_protein,100.00,100
918,G6121-MONOMER_~~~yafW~~~antitoxin_of_the_YkfI-YafW_toxin-antitoxin_pair,100.00,100
919,G6120-MONOMER_~~~ykfI~~~toxin_of_the_YkfI-YafW_toxin-antitoxin_pair,100.00,100
920,GLUTSEMIALDEHYDROG-MONOMER_1.2.1.41~~~proA~~~gamma-glutamyl_kinase-GP-reductase_multienzyme_complex,100.00,100
921,GLUTKIN-MONOMER_2.7.2.11~~~proB~~~gamma-glutamyl_kinase-GP-reductase_multienzyme_complex,100.00,100
922,MONOMER0-282_~~~phoE~~~outer_membrane_porin_E,100.00,100
923,EG11092-MONOMER_~~~crl~~~Crl_transcriptional_regulator,100.00,96
924,CARBOXYL-TRANSFERASE-ALPHA-MONOMER_6.4.1.2~~~accA~~~acetyl-CoA_carboxyltransferase,_alpha_subunit,29.41,92
925,EG12364-MONOMER_~~~intB~~~KpLE2_phage-like_element;_predicted_integrase,100.00,100
926,EG11436-MONOMER_~~~yjgB~~~predicted_alcohol_dehydrogenase,_Zn-dependent_and_NAD(P)-binding,100.00,100
927,GLUCONOKINI-MONOMER_2.7.1.12~~~idnK~~~D-gluconate_kinase,_thermosensitive,100.00,100
928,IDONDEHYD-MONOMER_1.1.1.264~~~idnD~~~L-idonate_5-dehydrogenase,100.00,100
929,GLUCONREDUCT-MONOMER_1.1.1.69~~~idnO~~~5-keto-D-gluconate_5-reductase,100.00,100
930,YJGT-MONOMER_~~~idnT~~~L-idonate_/_5-ketogluconate_/_gluconate_transporter_IdnT,100.00,100
931,G7891-MONOMER_~~~idnR~~~IdnR_transcriptional_regulator,100.00,100
932,G7890-MONOMER_~~~yjgR~~~predicted_ATPase,100.00,100
933,G7889-MONOMER_~~~lptG~~~LptABCFG_ABC_transporter,100.00,100
934,G7888-MONOMER_~~~lptF~~~LptABCFG_ABC_transporter,99.73,100
935,EG10694-MONOMER_~~~pepA~~~aminopeptidase_A/I,100.00,100
936,EG11413-MONOMER_2.7.7.7~~~holC~~~DNA_polymerase_III,_kh_subunit,100.00,100
937,VALS-MONOMER_6.1.1.9~~~valS~~~valyl-tRNA_synthetase,100.00,100
938,G7887-MONOMER_~~~yjgN~~~conserved_inner_membrane_protein,100.00,100
939,G7886-MONOMER_~~~yjgM~~~predicted_acetyltransferase,100.00,100
940,G7885-MONOMER_~~~rraB~~~ribonuclease_E_inhibitor_protein_B,100.00,100
941,CHAINI-MONOMER_2.1.3.3~~~argI~~~ornithine_carbamoyltransferase_chain_I,100.00,100
942,G7884-MONOMER_~~~yjgL~~~predicted_protein,100.00,100
943,G7883-MONOMER_~~~tabA~~~toxin-antitoxin_biofilm_protein,100.00,100
944,G7882-MONOMER_~~~bdcR~~~predicted_transcriptional_regulator,100.00,100
945,G7880-MONOMER_~~~bdcA~~~c-di-GMP_binding_protein_involved_in_biofilm_dispersal,100.00,100
946,G7879-MONOMER_~~~yjgH~~~predicted_mRNA_endoribonuclease,100.00,100
947,ASPCARBCAT-MONOMER_2.1.3.2~~~pyrB~~~aspartate_carbamoyltransferase,_PyrB_subunit,100.00,100
948,ASPCARBREG-MONOMER_~~~pyrI~~~aspartate_carbamoyltransferase,_PyrI_subunit,100.00,100
949,G7877-MONOMER_~~~ridA~~~predicted_enamine/imine_deaminase,100.00,100
950,MGTA-MONOMER_3.6.3.2~~~mgtA~~~Mg2+_/_Ni2+_transporting_ATPase,100.00,100
951,EG12202-MONOMER_~~~treR~~~TreR_transcriptional_repressor,100.00,100
952,TREB-MONOMER_2.7.1.69~~~treB~~~trehalose_PTS_permease_-_TreB_subunit,100.00,100
953,TRE6PHYDRO-MONOMER_3.2.1.93~~~treC~~~trehalose-6-phosphate_hydrolase,100.00,100
954,RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER_~~~nrdD~~~ribonucleoside-triphosphate_reductase,100.00,100
955,RNTRACTIV-MONOMER_~~~nrdG~~~anaerobic_nucleoside-triphosphate_reductase_activating_system,100.00,100
956,CYTOCHROME-B562-MONOMER_~~~cybC~~~cytochrome_b562_(soluble),100.00,100
957,EG10741-MONOMER_~~~pmbA~~~protease_involved_in_Microcin_B17_maturation_and_in_sensitivity_to_the_DNA_gyrase_inhibitor_LetD,100.00,100
958,EG11410-MONOMER_~~~yjgA~~~putative_alpha-helix_protein,100.00,100
959,EG12440-MONOMER_~~~mpl~~~UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate_ligase,100.00,100
960,F16B-MONOMER_3.1.3.11~~~fbp~~~fructose-1,6-bisphosphatase_monomer,100.00,100
961,YJFF-MONOMER_~~~yjfF~~~galactofuranose_/_galactospyranose_ABC_transporter_-_putative_membrane_subunit,99.70,100
962,YTFT-MONOMER_~~~ytfT~~~galactofuranose_/_galactopyranose_ABC_transporter_-_putative_membrane_subunit,100.00,100
963,YTFR-MONOMER_~~~ytfR~~~galactofuranose_/_galactopyranose_ABC_transporter_-_putative_ATP_binding_subunit,100.00,100
964,YTFQ-MONOMER_~~~ytfQ~~~galactofuranose_/_galactopyranose_ABC_transporter_-_periplasmic_binding_protein,100.00,100
965,INORGPYROPHOSPHAT-MONOMER_3.6.1.1~~~ppa~~~inorganic_pyrophosphatase,100.00,100
966,EG12096-MONOMER_~~~chpB~~~ChpB_toxin_of_the_ChpB-ChpS_toxin-antitoxin_system,100.00,100
967,EG11250-MONOMER_~~~chpS~~~ChpS_antitoxin_of_the_ChpB-ChpS_toxin-antitoxin_system,100.00,100
968,G7876-MONOMER_~~~ytfP~~~conserved_protein,100.00,100
969,G7875-MONOMER_~~~tamB~~~translocation_and_assembly_module_-_TamB_subunit,100.00,100
970,G7874-MONOMER_~~~tamA~~~translocation_and_assembly_module_-_TamA_subunit,99.83,100
971,EG11433-MONOMER_1.8.4.11~~~msrA~~~methionine_sulfoxide_reductase_A,100.00,100
972,G7873-MONOMER_~~~ytfL~~~putative_transport_protein,100.00,100
973,G7872-MONOMER_~~~ytfK~~~conserved_protein,100.00,100
974,G7871-MONOMER_~~~ytfJ~~~conserved_protein,100.00,100
975,G7870-MONOMER_~~~ytfI~~~predicted_protein,100.00,100
976,EG10043-MONOMER_3.1.3.7~~~cysQ~~~adenosine-3'(2'),5'-bisphosphate_nucleotidase,100.00,100
977,CPDB-MONOMER_3.1.4.16~~~cpdB~~~2',3'-cyclic_nucleotide_2'-phosphodiesterase_/_3'-nucleotidase,100.00,100
978,G7869-MONOMER_~~~ytfH~~~predicted_transcriptional_regulator,100.00,100
979,G7868-MONOMER_1.6.5.2~~~ytfG~~~NAD(P)H:quinone_oxidoreductase,100.00,100
980,G7867-MONOMER_~~~ytfF~~~inner_membrane_protein,100.00,100
981,G7866-MONOMER_~~~ytfE~~~protein_involved_in_repair_of_stress-damaged_iron-sulfur_clusters,100.00,100
982,CYCA-MONOMER_~~~cycA~~~serine_/_alanine_/_glycine_/_cycloserine:H+symporter,100.00,100
983,G7865-MONOMER_5.2.1.8~~~fklB~~~FKBP-type_peptidyl-prolyl_cis-trans_isomerase_(rotamase),100.00,100
984,G7864-MONOMER_~~~ytfB~~~predicted_cell_envelope_opacity-associated_protein,100.00,100
985,G7863-MONOMER_~~~ytfA~~~predicted_transcriptional_regulator,100.00,100
986,G7862-MONOMER_~~~yjfZ~~~predicted_protein,100.00,100
987,EG10870-MONOMER_~~~rplI~~~50S_ribosomal_subunit_protein_L9,100.00,100
988,EG10917-MONOMER_~~~rpsR~~~30S_ribosomal_subunit_protein_S18,100.00,100
989,EG10764-MONOMER_~~~priB~~~primosome,100.00,100
